product_id,date,store_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,stockout_risk,lead_time_demand,safety_stock,reorder_point,target_stock,recommended_order,stock_cover_days,stockout_probability,ml_risk,status
P3425,2030-08-22,S11,357,10,8,92,No,High,No,80,159.59,239.59,309.59,0.0,35.7,11.96,Low,Healthy
P3426,2030-08-23,S17,215,21,2,79,Yes,Medium,No,42,84.78,126.78,273.78,58.78,10.24,19.87,Low,Low Stock
P3427,2030-08-24,S13,393,55,8,95,Yes,High,No,440,157.29,597.29,982.29,589.29,7.15,29.25,Low,Critical - Reorder Now
P3428,2030-08-25,S6,415,118,4,66,No,Low,No,472,126.96,598.96,1424.96,1009.96,3.52,7.27,Low,Critical - Reorder Now
P3429,2030-08-26,S17,51,42,2,91,No,Medium,No,84,80.18,164.18,458.18,407.18,1.21,23.37,Low,Critical - Reorder Now
P3430,2030-08-27,S13,270,28,11,62,No,High,No,308,214.13,522.13,718.13,448.13,9.64,18.9,Low,Critical - Reorder Now
P3431,2030-08-28,S19,484,55,10,98,No,High,Yes,550,173.29,723.29,1108.29,624.29,8.8,56.82,Medium,Critical - Reorder Now
P3432,2030-08-29,S19,83,14,7,88,No,Medium,No,98,152.16,250.16,348.16,265.16,5.93,19.86,Low,Critical - Reorder Now
P3433,2030-08-30,S10,386,76,6,83,No,Medium,No,456,144.19,600.19,1132.19,746.19,5.08,15.55,Low,Critical - Reorder Now
P3434,2030-08-31,S3,292,25,14,81,No,Medium,No,350,222.29,572.29,747.29,455.29,11.68,25.12,Low,Critical - Reorder Now
P3435,2030-09-01,S14,125,74,10,65,Yes,Low,No,740,201.59,941.59,1459.59,1334.59,1.69,8.83,Low,Critical - Reorder Now
P3436,2030-09-02,S19,295,89,5,83,Yes,Low,Yes,445,131.63,576.63,1199.63,904.63,3.31,28.61,Low,Critical - Reorder Now
P3437,2030-09-03,S5,71,61,11,99,No,High,No,671,180.84,851.84,1278.84,1207.84,1.16,12.99,Low,Critical - Reorder Now
P3438,2030-09-04,S5,295,43,1,82,Yes,High,Yes,43,59.14,102.14,403.14,108.14,6.86,69.17,Medium,Low Stock
P3439,2030-09-05,S20,235,92,2,97,Yes,Medium,No,184,77.88,261.88,905.88,670.88,2.55,20.91,Low,Critical - Reorder Now
P3440,2030-09-06,S17,55,37,8,69,Yes,High,No,296,177.24,473.24,732.24,677.24,1.49,11.47,Low,Critical - Reorder Now
P3441,2030-09-07,S10,406,63,1,75,Yes,High,Yes,63,61.04,124.04,565.04,159.04,6.44,54.51,Medium,Low Stock
P3442,2030-09-08,S5,359,22,3,70,Yes,Medium,No,66,108.07,174.07,328.07,0.0,16.32,10.47,Low,Healthy
P3443,2030-09-09,S4,394,60,2,91,Yes,Low,No,120,80.18,200.18,620.18,226.18,6.57,22.41,Low,Low Stock
P3444,2030-09-10,S6,109,96,5,65,Yes,Low,No,480,142.55,622.55,1294.55,1185.55,1.14,24.13,Low,Critical - Reorder Now
P3445,2030-09-11,S4,191,61,4,83,Yes,Low,Yes,244,117.73,361.73,788.73,597.73,3.13,28.84,Low,Critical - Reorder Now
P3446,2030-09-12,S7,391,100,13,92,No,High,No,1300,203.44,1503.44,2203.44,1812.44,3.91,44.02,Medium,Critical - Reorder Now
P3447,2030-09-13,S7,92,80,7,71,Yes,Medium,Yes,560,164.36,724.36,1284.36,1192.36,1.15,71.32,High,Critical - Reorder Now
P3448,2030-09-14,S18,349,52,5,86,No,Low,Yes,260,129.81,389.81,753.81,404.81,6.71,71.14,High,Critical - Reorder Now
P3449,2030-09-15,S3,55,46,8,97,No,High,No,368,155.76,523.76,845.76,790.76,1.2,38.12,Low,Critical - Reorder Now
P3450,2030-09-16,S1,59,31,4,77,No,Medium,Yes,124,120.99,244.99,461.99,402.99,1.9,20.03,Low,Critical - Reorder Now
P3451,2030-09-17,S4,137,78,12,98,No,Low,No,936,189.82,1125.82,1671.82,1534.82,1.76,8.14,Low,Critical - Reorder Now
P3452,2030-09-18,S6,38,114,6,72,No,Low,No,684,151.5,835.5,1633.5,1595.5,0.33,24.79,Low,Critical - Reorder Now
P3453,2030-09-19,S9,27,56,4,99,Yes,Medium,No,224,109.05,333.05,725.05,698.05,0.48,17.41,Low,Critical - Reorder Now
P3454,2030-09-20,S14,48,46,2,89,No,High,No,92,80.95,172.95,494.95,446.95,1.04,21.5,Low,Critical - Reorder Now
P3455,2030-09-21,S12,419,36,1,72,Yes,High,No,36,61.85,97.85,349.85,0.0,11.64,24.86,Low,Healthy
P3456,2030-09-22,S20,124,110,14,93,No,Low,Yes,1540,210.11,1750.11,2520.11,2396.11,1.13,39.04,Low,Critical - Reorder Now
P3457,2030-09-23,S4,12,30,14,95,No,Medium,No,420,208.08,628.08,838.08,826.08,0.4,16.91,Low,Critical - Reorder Now
P3458,2030-09-24,S12,479,29,1,89,Yes,High,No,29,57.24,86.24,289.24,0.0,16.52,30.63,Low,Overstock
P3459,2030-09-25,S10,35,79,8,84,No,Medium,No,632,165.73,797.73,1350.73,1315.73,0.44,33.12,Low,Critical - Reorder Now
P3460,2030-09-26,S7,100,27,14,61,No,Medium,Yes,378,242.59,620.59,809.59,709.59,3.7,68.73,Medium,Critical - Reorder Now
P3461,2030-09-27,S3,281,102,4,95,Yes,Low,No,408,111.22,519.22,1233.22,952.22,2.75,29.22,Low,Critical - Reorder Now
P3462,2030-09-28,S14,85,61,5,77,No,Medium,No,305,135.27,440.27,867.27,782.27,1.39,34.64,Low,Critical - Reorder Now
P3463,2030-09-29,S10,3,56,11,64,No,Medium,No,616,212.33,828.33,1220.33,1217.33,0.05,41.74,Medium,Critical - Reorder Now
P3464,2030-09-30,S16,222,108,8,78,No,Medium,No,864,170.34,1034.34,1790.34,1568.34,2.06,13.44,Low,Critical - Reorder Now
P3465,2030-10-01,S16,337,91,12,77,Yes,High,No,1092,209.56,1301.56,1938.56,1601.56,3.7,21.34,Low,Critical - Reorder Now
P3466,2030-10-02,S10,447,97,7,91,Yes,Low,No,679,150.0,829.0,1508.0,1061.0,4.61,43.0,Medium,Critical - Reorder Now
P3467,2030-10-03,S13,165,35,13,80,No,Low,No,455,215.18,670.18,915.18,750.18,4.71,20.35,Low,Critical - Reorder Now
P3468,2030-10-04,S6,382,68,8,69,No,Medium,No,544,177.24,721.24,1197.24,815.24,5.62,18.67,Low,Critical - Reorder Now
P3469,2030-10-05,S12,343,75,13,96,No,Medium,Yes,975,199.53,1174.53,1699.53,1356.53,4.57,54.17,Medium,Critical - Reorder Now
P3470,2030-10-06,S9,382,108,8,81,No,High,No,864,168.03,1032.03,1788.03,1406.03,3.54,27.3,Low,Critical - Reorder Now
P3471,2030-10-07,S13,375,37,6,72,Yes,Low,No,222,151.5,373.5,632.5,257.5,10.14,21.29,Low,Low Stock
P3472,2030-10-08,S4,470,89,10,76,No,High,No,890,192.16,1082.16,1705.16,1235.16,5.28,15.97,Low,Critical - Reorder Now
P3473,2030-10-09,S11,277,6,2,68,No,Low,No,12,89.0,101.0,143.0,0.0,46.17,15.69,Low,Overstock
P3474,2030-10-10,S20,129,22,6,83,No,High,No,132,144.19,276.19,430.19,301.19,5.86,37.88,Low,Critical - Reorder Now
P3475,2030-10-11,S18,30,51,14,73,Yes,Medium,Yes,714,230.41,944.41,1301.41,1271.41,0.59,68.76,Medium,Critical - Reorder Now
P3476,2030-10-12,S11,374,37,1,67,Yes,High,No,37,63.21,100.21,359.21,0.0,10.11,6.84,Low,Healthy
P3477,2030-10-13,S4,10,105,1,96,No,Medium,No,105,55.34,160.34,895.34,885.34,0.1,26.27,Low,Critical - Reorder Now
P3478,2030-10-14,S18,475,102,11,78,Yes,Low,No,1122,199.74,1321.74,2035.74,1560.74,4.66,46.26,Medium,Critical - Reorder Now
P3479,2030-10-15,S1,301,88,3,87,No,Low,No,264,100.08,364.08,980.08,679.08,3.42,17.22,Low,Critical - Reorder Now
P3480,2030-10-16,S7,95,39,3,89,Yes,Medium,Yes,117,99.14,216.14,489.14,394.14,2.44,33.74,Low,Critical - Reorder Now
P3481,2030-10-17,S6,189,55,11,66,Yes,Low,No,605,210.53,815.53,1200.53,1011.53,3.44,46.12,Medium,Critical - Reorder Now
P3482,2030-10-18,S15,452,118,13,85,Yes,High,No,1534,210.29,1744.29,2570.29,2118.29,3.83,29.47,Low,Critical - Reorder Now
P3483,2030-10-19,S18,191,22,5,99,No,Medium,No,110,121.92,231.92,385.92,194.92,8.68,14.56,Low,Critical - Reorder Now
P3484,2030-10-20,S11,485,114,1,70,No,Low,No,114,62.39,176.39,974.39,489.39,4.25,24.07,Low,Low Stock
P3485,2030-10-21,S20,265,92,10,73,No,High,No,920,194.73,1114.73,1758.73,1493.73,2.88,22.21,Low,Critical - Reorder Now
P3486,2030-10-22,S15,423,76,6,80,No,High,No,456,146.19,602.19,1134.19,711.19,5.57,12.21,Low,Critical - Reorder Now
P3487,2030-10-23,S16,127,34,7,67,Yes,Low,No,238,167.23,405.23,643.23,516.23,3.74,15.79,Low,Critical - Reorder Now
P3488,2030-10-24,S7,237,48,10,62,Yes,Low,No,480,204.17,684.17,1020.17,783.17,4.94,27.04,Low,Critical - Reorder Now
P3489,2030-10-25,S10,407,57,12,87,No,High,Yes,684,200.16,884.16,1283.16,876.16,7.14,72.07,High,Critical - Reorder Now
P3490,2030-10-26,S12,354,14,13,88,No,Medium,No,182,207.36,389.36,487.36,133.36,25.29,12.31,Low,Critical - Reorder Now
P3491,2030-10-27,S14,427,91,11,82,No,Low,No,1001,196.14,1197.14,1834.14,1407.14,4.69,14.46,Low,Critical - Reorder Now
P3492,2030-10-28,S5,111,56,3,77,No,Low,No,168,104.78,272.78,664.78,553.78,1.98,21.35,Low,Critical - Reorder Now
P3493,2030-10-29,S18,315,53,4,94,No,Medium,No,212,111.77,323.77,694.77,379.77,5.94,21.12,Low,Critical - Reorder Now
P3494,2030-10-30,S5,445,15,10,72,Yes,Medium,No,150,195.59,345.59,450.59,5.59,29.67,29.92,Low,Low Stock
P3495,2030-10-31,S3,342,70,11,71,No,Low,No,770,206.04,976.04,1466.04,1124.04,4.89,24.14,Low,Critical - Reorder Now
P3496,2030-11-01,S5,144,62,10,64,Yes,Medium,No,620,202.45,822.45,1256.45,1112.45,2.32,20.98,Low,Critical - Reorder Now
P3497,2030-11-02,S17,64,94,14,98,No,High,No,1316,205.03,1521.03,2179.03,2115.03,0.68,16.86,Low,Critical - Reorder Now
P3498,2030-11-03,S19,246,40,12,70,No,High,No,480,216.14,696.14,976.14,730.14,6.15,18.16,Low,Critical - Reorder Now
P3499,2030-11-04,S19,222,37,10,70,Yes,High,No,370,197.3,567.3,826.3,604.3,6.0,24.54,Low,Critical - Reorder Now
P3500,2030-11-05,S12,478,51,14,90,No,Low,No,714,213.15,927.15,1284.15,806.15,9.37,17.97,Low,Critical - Reorder Now
P3501,2030-11-06,S9,489,17,10,90,Yes,Medium,Yes,170,180.15,350.15,469.15,0.0,28.76,74.17,High,Healthy
P3502,2030-11-07,S1,312,44,10,72,No,High,No,440,195.59,635.59,943.59,631.59,7.09,44.25,Medium,Critical - Reorder Now
P3503,2030-11-08,S18,438,93,3,73,No,Medium,No,279,106.66,385.66,1036.66,598.66,4.71,13.47,Low,Low Stock
P3504,2030-11-09,S4,105,72,1,84,No,High,No,72,58.6,130.6,634.6,529.6,1.46,13.74,Low,Critical - Reorder Now
P3505,2030-11-10,S10,180,46,8,92,No,Medium,No,368,159.59,527.59,849.59,669.59,3.91,44.4,Medium,Critical - Reorder Now
P3506,2030-11-11,S7,183,23,13,92,Yes,High,No,299,203.44,502.44,663.44,480.44,7.96,24.81,Low,Critical - Reorder Now
P3507,2030-11-12,S1,225,86,10,74,No,High,No,860,193.87,1053.87,1655.87,1430.87,2.62,21.93,Low,Critical - Reorder Now
P3508,2030-11-13,S17,264,105,10,75,No,High,No,1050,193.02,1243.02,1978.02,1714.02,2.51,29.11,Low,Critical - Reorder Now
P3509,2030-11-14,S2,277,98,2,97,No,High,Yes,196,77.88,273.88,959.88,682.88,2.83,20.93,Low,Low Stock
P3510,2030-11-15,S11,396,23,1,65,Yes,High,No,23,63.75,86.75,247.75,0.0,17.22,13.01,Low,Overstock
P3511,2030-11-16,S9,88,62,14,84,Yes,High,No,868,219.24,1087.24,1521.24,1433.24,1.42,29.84,Low,Critical - Reorder Now
P3512,2030-11-17,S7,175,27,8,74,Yes,High,No,216,173.41,389.41,578.41,403.41,6.48,21.5,Low,Critical - Reorder Now
P3513,2030-11-18,S17,17,58,7,63,No,High,No,406,170.1,576.1,982.1,965.1,0.29,14.22,Low,Critical - Reorder Now
P3514,2030-11-19,S17,370,84,7,63,Yes,High,No,588,170.1,758.1,1346.1,976.1,4.4,14.77,Low,Critical - Reorder Now
P3515,2030-11-20,S2,459,69,4,89,No,Medium,No,276,114.48,390.48,873.48,414.48,6.65,24.76,Low,Low Stock
P3516,2030-11-21,S6,423,16,11,93,No,Medium,No,176,186.24,362.24,474.24,51.24,26.44,10.57,Low,Low Stock
P3517,2030-11-22,S14,400,28,9,86,No,Low,No,252,174.16,426.16,622.16,222.16,14.29,27.55,Low,Critical - Reorder Now
P3518,2030-11-23,S6,398,38,6,90,No,High,No,228,139.54,367.54,633.54,235.54,10.47,41.43,Medium,Low Stock
P3519,2030-11-24,S2,105,57,2,91,Yes,Medium,No,114,80.18,194.18,593.18,488.18,1.84,38.53,Low,Critical - Reorder Now
P3520,2030-11-25,S1,270,12,14,98,No,Medium,No,168,205.03,373.03,457.03,187.03,22.5,3.12,Low,Critical - Reorder Now
P3521,2030-11-26,S10,462,22,1,68,No,Medium,No,22,62.94,84.94,238.94,0.0,21.0,16.98,Low,Overstock
P3522,2030-11-27,S5,318,61,1,67,No,Medium,No,61,63.21,124.21,551.21,233.21,5.21,13.44,Low,Low Stock
P3523,2030-11-28,S2,166,116,9,73,No,Medium,Yes,1044,184.74,1228.74,2040.74,1874.74,1.43,62.51,Medium,Critical - Reorder Now
P3524,2030-11-29,S16,12,9,4,92,Yes,Medium,No,36,112.85,148.85,211.85,199.85,1.33,11.03,Low,Critical - Reorder Now
P3525,2030-11-30,S2,336,30,5,82,No,Low,No,150,132.24,282.24,492.24,156.24,11.2,19.88,Low,Low Stock
P3526,2030-12-01,S10,31,34,3,80,No,Medium,No,102,103.37,205.37,443.37,412.37,0.91,14.04,Low,Critical - Reorder Now
P3527,2030-12-02,S2,392,58,4,71,No,Low,Yes,232,124.24,356.24,762.24,370.24,6.76,43.01,Medium,Low Stock
P3528,2030-12-03,S16,39,17,12,61,Yes,Low,No,204,224.59,428.59,547.59,508.59,2.29,34.32,Low,Critical - Reorder Now
P3529,2030-12-04,S16,147,87,8,72,Yes,High,Yes,696,174.94,870.94,1479.94,1332.94,1.69,71.12,High,Critical - Reorder Now
P3530,2030-12-05,S19,217,33,13,63,No,High,No,429,231.81,660.81,891.81,674.81,6.58,30.14,Low,Critical - Reorder Now
P3531,2030-12-06,S7,218,7,4,79,No,High,No,28,119.9,147.9,196.9,0.0,31.14,13.42,Low,Healthy
P3532,2030-12-07,S12,468,94,9,73,No,Medium,No,846,184.74,1030.74,1688.74,1220.74,4.98,27.54,Low,Critical - Reorder Now
P3533,2030-12-08,S15,81,108,9,89,No,High,No,972,171.72,1143.72,1899.72,1818.72,0.75,33.29,Low,Critical - Reorder Now
P3534,2030-12-09,S8,332,62,6,88,No,Medium,No,372,140.87,512.87,946.87,614.87,5.35,10.48,Low,Critical - Reorder Now
P3535,2030-12-10,S6,207,80,2,67,Yes,Medium,No,160,89.39,249.39,809.39,602.39,2.59,23.28,Low,Critical - Reorder Now
P3536,2030-12-11,S10,200,6,12,71,Yes,High,Yes,72,215.2,287.2,329.2,129.2,33.33,36.42,Low,Critical - Reorder Now
P3537,2030-12-12,S3,446,79,10,97,No,High,Yes,790,174.14,964.14,1517.14,1071.14,5.65,21.28,Low,Critical - Reorder Now
P3538,2030-12-13,S19,331,112,11,85,No,Low,No,1232,193.44,1425.44,2209.44,1878.44,2.96,10.25,Low,Critical - Reorder Now
P3539,2030-12-14,S17,427,32,7,61,No,Low,Yes,224,171.54,395.54,619.54,192.54,13.34,61.44,Medium,Low Stock
P3540,2030-12-15,S7,37,86,9,99,No,Medium,Yes,774,163.58,937.58,1539.58,1502.58,0.43,30.73,Low,Critical - Reorder Now
P3541,2030-12-16,S20,210,81,6,73,No,Medium,No,486,150.84,636.84,1203.84,993.84,2.59,16.35,Low,Critical - Reorder Now
P3542,2030-12-17,S4,443,105,3,65,No,High,No,315,110.42,425.42,1160.42,717.42,4.22,24.99,Low,Low Stock
P3543,2030-12-18,S14,326,90,14,99,Yes,High,No,1260,204.02,1464.02,2094.02,1768.02,3.62,17.52,Low,Critical - Reorder Now
P3544,2030-12-19,S20,248,80,7,90,Yes,Low,No,560,150.72,710.72,1270.72,1022.72,3.1,31.41,Low,Critical - Reorder Now
P3545,2030-12-20,S15,226,6,5,76,Yes,High,No,30,135.88,165.88,207.88,0.0,37.67,28.31,Low,Healthy
P3546,2030-12-21,S8,47,105,1,84,No,Medium,No,105,58.6,163.6,898.6,851.6,0.45,16.14,Low,Critical - Reorder Now
P3547,2030-12-22,S15,17,11,3,91,No,High,No,33,98.2,131.2,208.2,191.2,1.55,23.47,Low,Critical - Reorder Now
P3548,2030-12-23,S20,399,30,5,71,Yes,Low,No,150,138.91,288.91,498.91,99.91,13.3,21.18,Low,Low Stock
P3549,2030-12-24,S14,438,94,7,72,Yes,Medium,No,658,163.64,821.64,1479.64,1041.64,4.66,20.6,Low,Critical - Reorder Now
P3550,2030-12-25,S9,294,92,3,78,No,Low,Yes,276,104.31,380.31,1024.31,730.31,3.2,61.12,Medium,Critical - Reorder Now
P3551,2030-12-26,S8,195,80,6,84,No,Low,No,480,143.53,623.53,1183.53,988.53,2.44,31.75,Low,Critical - Reorder Now
P3552,2030-12-27,S17,186,20,5,90,No,Medium,Yes,100,127.38,227.38,367.38,181.38,9.3,63.03,Medium,Critical - Reorder Now
P3553,2030-12-28,S2,344,27,13,96,No,Low,No,351,199.53,550.53,739.53,395.53,12.74,4.94,Low,Critical - Reorder Now
P3554,2030-12-29,S3,223,44,1,84,No,High,No,44,58.6,102.6,410.6,187.6,5.07,25.88,Low,Low Stock
P3555,2030-12-30,S8,317,64,10,75,Yes,High,Yes,640,193.02,833.02,1281.02,964.02,4.95,70.97,High,Critical - Reorder Now
P3556,2030-12-31,S12,487,77,6,97,Yes,Low,No,462,134.89,596.89,1135.89,648.89,6.32,16.98,Low,Critical - Reorder Now
P3557,2031-01-01,S1,396,36,14,82,No,High,No,504,221.27,725.27,977.27,581.27,11.0,17.37,Low,Critical - Reorder Now
P3558,2031-01-02,S10,364,19,8,73,No,Low,No,152,174.17,326.17,459.17,95.17,19.16,21.64,Low,Low Stock
P3559,2031-01-03,S20,336,105,13,65,Yes,High,No,1365,229.85,1594.85,2329.85,1993.85,3.2,17.03,Low,Critical - Reorder Now
P3560,2031-01-04,S3,496,17,13,84,No,Low,No,221,211.27,432.27,551.27,55.27,29.18,14.76,Low,Low Stock
P3561,2031-01-05,S6,228,9,1,82,Yes,High,No,9,59.14,68.14,131.14,0.0,25.33,40.14,Medium,Overstock
P3562,2031-01-06,S7,389,79,2,71,No,Medium,No,158,87.85,245.85,798.85,409.85,4.92,15.57,Low,Low Stock
P3563,2031-01-07,S20,466,78,14,72,Yes,Medium,Yes,1092,231.42,1323.42,1869.42,1403.42,5.97,61.82,Medium,Critical - Reorder Now
P3564,2031-01-08,S18,76,56,4,95,No,High,No,224,111.22,335.22,727.22,651.22,1.36,35.95,Low,Critical - Reorder Now
P3565,2031-01-09,S11,187,81,12,98,Yes,Low,No,972,189.82,1161.82,1728.82,1541.82,2.31,10.36,Low,Critical - Reorder Now
P3566,2031-01-10,S19,345,45,2,93,No,High,No,90,79.41,169.41,484.41,139.41,7.67,31.09,Low,Low Stock
P3567,2031-01-11,S5,269,57,11,65,Yes,Low,Yes,627,211.43,838.43,1237.43,968.43,4.72,76.49,High,Critical - Reorder Now
P3568,2031-01-12,S19,94,114,9,97,No,High,No,1026,165.21,1191.21,1989.21,1895.21,0.82,41.98,Medium,Critical - Reorder Now
P3569,2031-01-13,S11,309,54,10,99,No,High,No,540,172.43,712.43,1090.43,781.43,5.72,19.14,Low,Critical - Reorder Now
P3570,2031-01-14,S12,131,19,8,67,Yes,Medium,No,152,178.78,330.78,463.78,332.78,6.89,41.97,Medium,Critical - Reorder Now
P3571,2031-01-15,S10,38,110,8,67,Yes,Low,No,880,178.78,1058.78,1828.78,1790.78,0.35,22.67,Low,Critical - Reorder Now
P3572,2031-01-16,S8,71,11,4,99,No,Low,No,44,109.05,153.05,230.05,159.05,6.45,14.49,Low,Critical - Reorder Now
P3573,2031-01-17,S9,280,44,5,92,No,Low,Yes,220,126.17,346.17,654.17,374.17,6.36,71.52,High,Critical - Reorder Now
P3574,2031-01-18,S4,332,32,4,93,Yes,Low,Yes,128,112.31,240.31,464.31,132.31,10.38,65.32,Medium,Low Stock
P3575,2031-01-19,S5,159,36,13,74,Yes,Low,No,468,221.05,689.05,941.05,782.05,4.42,17.99,Low,Critical - Reorder Now
P3576,2031-01-20,S8,186,103,9,95,Yes,Medium,No,927,166.83,1093.83,1814.83,1628.83,1.81,20.34,Low,Critical - Reorder Now
P3577,2031-01-21,S9,485,19,13,94,Yes,High,No,247,201.49,448.49,581.49,96.49,25.53,36.05,Low,Low Stock
P3578,2031-01-22,S15,190,116,2,81,No,Low,No,232,84.02,316.02,1128.02,938.02,1.64,32.65,Low,Critical - Reorder Now
P3579,2031-01-23,S15,421,104,13,82,No,Low,No,1352,213.22,1565.22,2293.22,1872.22,4.05,13.8,Low,Critical - Reorder Now
P3580,2031-01-24,S16,119,89,11,99,No,High,No,979,180.84,1159.84,1782.84,1663.84,1.34,10.65,Low,Critical - Reorder Now
P3581,2031-01-25,S14,219,74,8,81,No,Medium,Yes,592,168.03,760.03,1278.03,1059.03,2.96,64.01,Medium,Critical - Reorder Now
P3582,2031-01-26,S8,52,69,2,64,No,Medium,Yes,138,90.54,228.54,711.54,659.54,0.75,16.31,Low,Critical - Reorder Now
P3583,2031-01-27,S18,221,8,1,90,No,Medium,No,8,56.97,64.97,120.97,0.0,27.62,7.98,Low,Overstock
P3584,2031-01-28,S10,450,15,10,72,Yes,High,No,150,195.59,345.59,450.59,0.59,30.0,19.72,Low,Low Stock
P3585,2031-01-29,S20,411,112,3,87,No,High,No,336,100.08,436.08,1220.08,809.08,3.67,15.99,Low,Critical - Reorder Now
P3586,2031-01-30,S6,130,30,9,79,No,Medium,No,270,179.86,449.86,659.86,529.86,4.33,11.16,Low,Critical - Reorder Now
P3587,2031-01-31,S12,236,65,12,92,Yes,Medium,No,780,195.46,975.46,1430.46,1194.46,3.63,24.54,Low,Critical - Reorder Now
P3588,2031-02-01,S2,245,41,3,75,Yes,High,No,123,105.72,228.72,515.72,270.72,5.98,15.17,Low,Low Stock
P3589,2031-02-02,S7,225,27,9,88,Yes,Medium,No,243,172.53,415.53,604.53,379.53,8.33,31.44,Low,Critical - Reorder Now
P3590,2031-02-03,S16,207,97,7,82,Yes,Low,No,679,156.46,835.46,1514.46,1307.46,2.13,22.7,Low,Critical - Reorder Now
P3591,2031-02-04,S3,405,89,13,83,No,High,No,1157,212.25,1369.25,1992.25,1587.25,4.55,15.08,Low,Critical - Reorder Now
P3592,2031-02-05,S13,95,116,10,93,No,Medium,Yes,1160,177.57,1337.57,2149.57,2054.57,0.82,60.91,Medium,Critical - Reorder Now
P3593,2031-02-06,S3,421,113,1,66,No,Low,No,113,63.48,176.48,967.48,546.48,3.73,17.04,Low,Low Stock
P3594,2031-02-07,S18,199,113,10,97,Yes,High,No,1130,174.14,1304.14,2095.14,1896.14,1.76,29.53,Low,Critical - Reorder Now
P3595,2031-02-08,S11,246,117,5,96,No,High,Yes,585,123.74,708.74,1527.74,1281.74,2.1,66.36,Medium,Critical - Reorder Now
P3596,2031-02-09,S8,71,95,9,63,Yes,Low,No,855,192.88,1047.88,1712.88,1641.88,0.75,14.38,Low,Critical - Reorder Now
P3597,2031-02-10,S6,317,107,12,93,No,High,No,1284,194.52,1478.52,2227.52,1910.52,2.96,35.38,Low,Critical - Reorder Now
P3598,2031-02-11,S1,184,44,3,81,No,Medium,No,132,102.9,234.9,542.9,358.9,4.18,14.68,Low,Critical - Reorder Now
P3599,2031-02-12,S1,5,81,9,64,Yes,High,No,729,192.06,921.06,1488.06,1483.06,0.06,18.93,Low,Critical - Reorder Now
P3600,2031-02-13,S8,205,27,5,82,No,Medium,No,135,132.24,267.24,456.24,251.24,7.59,11.08,Low,Critical - Reorder Now
P3601,2031-02-14,S5,31,20,9,74,No,Low,No,180,183.92,363.92,503.92,472.92,1.55,35.49,Low,Critical - Reorder Now
P3602,2031-02-15,S16,98,98,10,90,Yes,Low,Yes,980,180.15,1160.15,1846.15,1748.15,1.0,44.69,Medium,Critical - Reorder Now
P3603,2031-02-16,S11,393,65,6,68,Yes,High,Yes,390,154.16,544.16,999.16,606.16,6.05,60.13,Medium,Critical - Reorder Now
P3604,2031-02-17,S5,386,72,9,84,No,Low,No,648,175.79,823.79,1327.79,941.79,5.36,22.68,Low,Critical - Reorder Now
P3605,2031-02-18,S4,255,108,7,84,Yes,Low,No,756,155.03,911.03,1667.03,1412.03,2.36,20.5,Low,Critical - Reorder Now
P3606,2031-02-19,S6,186,84,7,80,No,High,No,588,157.9,745.9,1333.9,1147.9,2.21,15.6,Low,Critical - Reorder Now
P3607,2031-02-20,S14,75,35,8,68,No,Medium,Yes,280,178.01,458.01,703.01,628.01,2.14,65.45,Medium,Critical - Reorder Now
P3608,2031-02-21,S19,176,57,7,97,Yes,High,No,399,145.7,544.7,943.7,767.7,3.09,12.42,Low,Critical - Reorder Now
P3609,2031-02-22,S9,314,110,12,81,Yes,High,Yes,1320,205.8,1525.8,2295.8,1981.8,2.85,39.95,Low,Critical - Reorder Now
P3610,2031-02-23,S12,286,29,9,82,No,Medium,No,261,177.41,438.41,641.41,355.41,9.86,29.06,Low,Critical - Reorder Now
P3611,2031-02-24,S11,348,48,11,63,No,Medium,No,528,213.23,741.23,1077.23,729.23,7.25,23.82,Low,Critical - Reorder Now
P3612,2031-02-25,S14,254,16,9,88,No,Medium,Yes,144,172.53,316.53,428.53,174.53,15.88,70.37,High,Critical - Reorder Now
P3613,2031-02-26,S16,324,94,6,74,No,High,No,564,150.17,714.17,1372.17,1048.17,3.45,17.66,Low,Critical - Reorder Now
P3614,2031-02-27,S1,189,105,7,60,No,Medium,Yes,735,172.25,907.25,1642.25,1453.25,1.8,67.01,Medium,Critical - Reorder Now
P3615,2031-02-28,S13,307,116,2,89,Yes,Low,No,232,80.95,312.95,1124.95,817.95,2.65,23.17,Low,Critical - Reorder Now
P3616,2031-03-01,S13,344,101,9,88,No,Medium,Yes,909,172.53,1081.53,1788.53,1444.53,3.41,67.15,Medium,Critical - Reorder Now
P3617,2031-03-02,S2,126,96,12,79,No,Low,No,1152,207.68,1359.68,2031.68,1905.68,1.31,28.03,Low,Critical - Reorder Now
P3618,2031-03-03,S4,424,13,13,92,No,Medium,No,169,203.44,372.44,463.44,39.44,32.62,4.87,Low,Low Stock
P3619,2031-03-04,S6,286,16,1,95,No,Low,No,16,55.61,71.61,183.61,0.0,17.88,18.81,Low,Overstock
P3620,2031-03-05,S5,253,73,1,81,No,Low,Yes,73,59.41,132.41,643.41,390.41,3.47,71.76,High,High Risk
P3621,2031-03-06,S3,212,58,3,72,No,Low,No,174,107.13,281.13,687.13,475.13,3.66,35.65,Low,Critical - Reorder Now
